,CODE_INDEX,N_POSITIVE_CODES,AUC(GRU),AUC(ICENODE),AUC(ICENODE_UNIFORM),AUC(RETAIN),VAR[AUC(GRU)],VAR[AUC(ICENODE)],VAR[AUC(ICENODE_UNIFORM)],VAR[AUC(RETAIN)],P0(AUC_GRU==AUC_ICENODE),P0(AUC_GRU==AUC_ICENODE_UNIFORM),P0(AUC_GRU==AUC_RETAIN),P0(AUC_ICENODE==AUC_ICENODE_UNIFORM),P0(AUC_ICENODE==AUC_RETAIN),P0(AUC_ICENODE_UNIFORM==AUC_RETAIN)
156,156,8456.0,0.6298599658271493,0.5571986072372278,0.5591302961514303,0.5857758595556969,1.0001698854977946e-05,9.785590855361273e-06,9.665804126735186e-06,9.05501071545433e-06,4.2835567548593934e-104,2.0136012393452436e-97,3.105847223809386e-71,0.07974593067124393,4.898941921619761e-22,1.1367275580201298e-18
157,157,3477.0,0.5236821410665782,0.5190569546964365,0.49780703619294664,0.5397692141327352,2.5387815669823127e-05,2.7519491332024957e-05,2.6256741422918032e-05,2.560392100756888e-05,0.3177128837293539,5.063959186955802e-09,1.2056285000297953e-05,2.1415096200823203e-51,5.070203463885846e-05,1.2484850321342557e-18
158,158,600.0,0.7673276455282455,0.8144782549871334,0.7985254938749471,0.8222890996279811,0.00011072030774145305,0.00012387122475424392,0.00012370303160198429,0.00010514353474118874,4.967404976087994e-06,0.0016682964309256078,8.492532128086661e-09,2.617036085136432e-07,0.4030851199074742,0.01100657875524983
159,159,1103.0,0.8185500057627337,0.8738632064961236,0.8608545515263053,0.8901805181066915,5.354073920660867e-05,4.6928923491432334e-05,4.941701448041752e-05,3.779135335691234e-05,4.8611004305593284e-27,1.5003260882453836e-17,2.1205730971792714e-51,3.889551396078517e-15,0.0010365508187415028,6.4328557345658205e-09
160,160,300.0,0.5910133539439221,0.7190423590536305,0.6941017128973621,0.6760256362087967,0.00024779385132960946,0.00028748431695221227,0.00027176752883481585,0.00023411783779834564,5.963326244856138e-23,1.206470424852946e-19,1.0917845407401605e-14,2.783506822484302e-07,0.00014603357945767306,0.09129119591586173
161,161,5912.0,0.9302580079685601,0.912704713870207,0.9127143268210455,0.9435628537869195,4.565249184333657e-06,6.440523231749558e-06,6.332276563974512e-06,4.200531330957064e-06,9.972290451464115e-27,3.124173655000134e-27,1.4749360688483992e-17,0.9849843376120676,5.275084942747282e-56,4.6096111981855323e-57
162,162,13450.0,0.6361450491232634,0.6442542342432934,0.6529052016056993,0.6529520971165279,6.629019637866361e-06,6.7557929669123475e-06,6.6265617633688055e-06,6.350503720140988e-06,0.0005561190926624396,1.474217770084514e-13,3.2432086854992866e-16,9.365825487923543e-27,0.0002172629624423798,0.9841578898840316
163,163,160.0,0.6639353057355244,0.7525518464537789,0.7165846471209748,0.7424106807650226,0.0005074026616653699,0.00045018906722296215,0.0004711943940572402,0.0004074980010432147,7.990024372084743e-08,0.001542337950997712,4.879500883414554e-08,5.396996297214245e-06,0.5583727765977491,0.13773088978871093
164,164,42.0,0.4109412527405774,0.3794988859026486,0.37340465853490457,0.3965314946260436,0.0014267501511914958,0.001772620877705141,0.0016786196496591606,0.0016083701755776503,0.3680324719860676,0.2543871178876249,0.477123886645606,0.4555288044666862,0.6082893847309251,0.4519033455265923
165,165,2269.0,0.8645083286942918,0.8663057533969691,0.8525077577865913,0.8840350403387355,2.1114811954724343e-05,2.600057202378549e-05,2.616923221094457e-05,2.3022120451002553e-05,0.6386748979760406,0.0009096373057756827,7.664817802601941e-07,1.945674130988292e-22,1.7651708055304768e-05,2.333143835261976e-14
166,166,2696.0,0.9107120472218546,0.9011262330087088,0.8968922362908806,0.9317381490053226,1.431553335284394e-05,1.810652973228985e-05,1.8381936246381375e-05,1.2882600201575794e-05,0.00024593947558025636,1.467558237577506e-07,1.3473293116807124e-16,2.4959152071706734e-07,9.464704699228435e-24,2.0119310479182145e-29
167,167,112.0,0.3986670815779395,0.3350872271160475,0.3496660044044428,0.39603324875526624,0.0006524184688495831,0.0006161273405361942,0.0006302626199481882,0.0007080380701997228,0.0009708701553177084,0.006389180580432044,0.889860675499371,0.009529123436353629,9.71410324936984e-05,0.0013827506193444634
168,168,876.0,0.9190030860564501,0.9213533372501215,0.9183739802140731,0.9184687469699714,4.314234911726308e-05,4.3472626756666016e-05,4.3956443115635795e-05,4.532794765020972e-05,0.5180234245268074,0.8585637452836498,0.8882466576295605,0.032591458455266016,0.5177804203245352,0.981321223829756
169,169,1382.0,0.8522656406440524,0.8915240628989203,0.8818216418544224,0.906869771089926,3.4251238013782736e-05,3.252795437911034e-05,3.4555761791535415e-05,2.640856311683649e-05,1.9331725986963613e-14,4.412960490498902e-09,2.3772696257821727e-40,2.02745272605015e-12,0.001692423251788848,4.6991073656625447e-07
170,170,611.0,0.861476098042202,0.8286654671998974,0.7741935876996807,0.9093380664030536,7.628420351902637e-05,0.0001046311328111954,0.00012245138542494325,5.258337064751377e-05,0.000405622352307604,5.285604847080039e-18,7.427768677257763e-14,2.244437937275225e-45,8.951629632284813e-20,4.713739719567392e-44
171,171,3729.0,0.9442747355422701,0.9370651685483611,0.9300073991301213,0.9549427318730862,6.959280198905396e-06,8.996579535283398e-06,9.80110787032553e-06,6.356526338164548e-06,0.0009542208633123042,5.894880536613304e-10,1.9433703592626408e-08,2.471053708821972e-16,8.248230393043084e-13,5.409587220163197e-22
172,172,1345.0,0.8529141474367257,0.8919972487010257,0.8743048949970186,0.9021548384013163,4.157746105606906e-05,3.3665144998111645e-05,3.5997066075629256e-05,3.557662768941953e-05,1.842135464682677e-15,2.5240450222759694e-05,2.527898730689382e-28,8.39567093053937e-29,0.03835912117260901,5.70557540623778e-08
173,173,2926.0,0.6184910227384455,0.5975022717562332,0.5889223475283525,0.626913655862944,3.222197600818101e-05,3.210868603219907e-05,3.1793514380026344e-05,3.07130144600939e-05,8.991126126409905e-05,1.953499018873892e-08,0.05966792721718947,1.200542707164905e-05,8.786087186977546e-09,1.1471886402099704e-12
174,174,672.0,0.8485727362769353,0.8975927574563224,0.8872864534514462,0.9012657172756702,8.889116610435142e-05,7.01988137799614e-05,7.41985942191714e-05,7.516557244701671e-05,7.829041114641676e-12,3.8217035114656675e-08,6.083131435528774e-14,8.693270338667963e-06,0.6199987100910324,0.059990609660837475
175,175,1176.0,0.685634626971434,0.6643835201847516,0.6436071151049345,0.7124349097908322,7.194115906399232e-05,8.397128518286593e-05,8.289381994461493e-05,7.869410901571547e-05,0.0002968455998828464,1.332738223520174e-14,1.31597503572859e-09,1.6526174223210369e-21,1.257626070073922e-16,3.16311861208524e-36
176,176,11745.0,0.9171482272035474,0.9084962307776704,0.9108184965815155,0.9161770528159329,2.5566341290768177e-06,3.1977649832122743e-06,3.118518089443548e-06,2.86435161859152e-06,6.322804256109266e-17,2.661398652492118e-10,0.2914810973767118,4.422213507540958e-09,2.6675023797652127e-11,1.4539786342141955e-06
177,177,805.0,0.7335515042373328,0.733847714219727,0.7026603675148531,0.719445151913625,0.00010459178124518958,0.00010216254811100813,0.00010452614245549478,0.00010068823794623176,0.9678217921021371,1.4408201770740888e-05,0.021177039507583463,1.255435734903162e-26,0.04957013628317571,0.012540190845962121
178,178,2301.0,0.69865803178018,0.7284575368308933,0.7295322418958785,0.7415453488826708,3.5530057679372204e-05,4.342316681471948e-05,4.295924539273979e-05,4.152026256398397e-05,2.331149258146735e-07,1.1042785779166889e-07,1.0873116951305257e-15,0.5577489694642819,0.016834112420068395,0.034845538560650494
179,179,2751.0,0.8571073788058773,0.8573390882299898,0.832182646013755,0.8692445732443506,2.0863892872183185e-05,2.1664093650958358e-05,2.43149865217355e-05,1.9320508827935256e-05,0.9417460635114078,3.630781756223441e-15,2.0071077971070167e-06,4.866029033764687e-112,4.166016524368185e-05,2.5837064744089303e-35
180,180,1197.0,0.681811804633157,0.7280325349324196,0.7583693298270981,0.7833143091979244,3.8808802558049747e-05,4.5408552228573e-05,4.297617703165306e-05,3.708713145057413e-05,1.5669888387092636e-18,8.376149505231764e-57,1.8739373516436398e-120,2.1784348043989659e-47,4.308870037045679e-28,7.271251696843406e-09
181,181,5382.0,0.5780420086795722,0.6027839353787764,0.5885242053285783,0.613531349211988,1.7535323351259123e-05,1.7082596355992254e-05,1.7361352139925907e-05,1.7280893035407387e-05,1.4149609751679079e-09,0.011865064789490844,3.702797085561213e-23,8.721956456069955e-23,0.0037364649521738273,3.709694435324471e-11
182,182,25630.0,0.8781246879369171,0.86234294421422,0.8602526648857288,0.8895649546693357,2.123779736886089e-06,2.3442836720878634e-06,2.387618784417978e-06,1.912259631238611e-06,4.018046592084625e-43,4.175558857470429e-55,8.231443097217451e-45,1.6987434644243764e-07,1.8074046105841313e-115,1.2498528883709348e-136
183,183,30354.0,0.8756988334033629,0.8503093761715366,0.8504537292208001,0.8766931648352949,1.4515500392717971e-06,1.792891982728295e-06,1.7908453770383245e-06,1.4603134882816395e-06,2.1875308447725234e-160,1.0544666263033768e-150,0.1894134803746389,0.6734521602589159,3.9130495203358185e-144,1.0439098140420994e-138
184,184,3888.0,0.9861634863658635,0.9729890877833873,0.9728280348251512,0.9874106843481495,1.3636034077724309e-06,2.73537565438229e-06,2.4818997460845377e-06,1.3400145249845073e-06,2.235492748949066e-25,1.838405480847515e-28,0.05474562783413776,0.7647115388147496,6.758280633973015e-29,4.982959424738308e-32
185,185,21077.0,0.9023550935189263,0.8942723903102036,0.898147845419958,0.9032363950588734,1.2357637121130867e-06,1.668413160273922e-06,1.5701747455569525e-06,1.301968911895271e-06,3.5953904006611285e-19,1.4865129695391426e-06,0.1955912709736074,5.596988831494645e-28,3.316128447939271e-21,5.4694793099122725e-08
186,186,5464.0,0.6879002065394156,0.6767011248392026,0.67514862142766,0.7271182186525624,1.710973800813449e-05,1.8959764282161483e-05,1.8795955935984954e-05,1.6644748201315196e-05,0.003630591917903057,0.0002587108843804303,5.437565721437713e-34,0.26916599381691275,2.991265927967788e-46,5.958317666725583e-51
187,187,9015.0,0.596659676728074,0.6521810984681486,0.636975211168689,0.6599245137349125,1.0776304286256782e-05,1.1447692700008743e-05,1.1483434381340405e-05,1.0366727184687339e-05,1.8947767871737956e-79,2.3872351443733622e-50,2.0907056154003178e-156,1.5477825303225814e-37,0.006356102079632093,3.746144935204424e-18
188,188,63747.0,0.841537268489899,0.8335693307878942,0.8357641585563014,0.8404989060933983,9.051580371795364e-07,9.669661594943697e-07,9.392600224657985e-07,9.413989017591037e-07,6.539547956249289e-40,1.685778758359841e-21,0.06317532156222638,1.627851870692805e-18,1.2365309137589067e-21,6.365338601704347e-11
189,189,9310.0,0.8766720392755084,0.8534728153694473,0.8546878840269633,0.8936850399412577,4.698314156810437e-06,5.99783728640243e-06,5.752096281411183e-06,4.268311592423026e-06,2.3170554282900776e-46,6.181332669722306e-47,1.7183425745642907e-33,0.1006530807724375,3.72269084230215e-105,3.0640929500141054e-108
190,190,32115.0,0.6196852094685021,0.6326176571248402,0.6417169555445881,0.6169258196233683,2.913881521897541e-06,2.883345879382985e-06,2.840702380118232e-06,3.0046662839768996e-06,3.226943024915306e-19,1.8347109900993595e-55,0.03468055204019244,1.6633370054799153e-53,1.1138269120313406e-26,7.3676506920319315e-65
191,191,72.0,0.5359588128253695,0.4175752072835138,0.45082332654301127,0.47471263982702544,0.0017070834754340598,0.0011311931982314989,0.0011449537853425711,0.0013663513897275413,9.566468839660897e-06,0.000370601012952561,0.004426037573416251,2.829519782640346e-06,0.02449387077501372,0.33278648067383954
192,192,726.0,0.7202939283352939,0.6999003788245582,0.6840284622741466,0.7690459308437777,0.0001000633993490033,0.000105005386698872,0.00010544980682332267,9.594071370427334e-05,0.003609294852952514,1.609444235784289e-07,7.354681138021544e-14,3.873769866501513e-10,3.545185072215781e-15,5.815746161899325e-23
193,193,30545.0,0.7031581141048961,0.6977426085903901,0.6948797904490746,0.7158267428748054,3.109642203694096e-06,3.2441321976758203e-06,3.238400462027584e-06,3.074386813425293e-06,3.588109972806802e-05,1.774811132292872e-10,4.999372415409058e-28,9.96498230488431e-09,2.9474704583468957e-34,6.278804228537612e-48
194,194,35701.0,0.6588431271621068,0.6846615435219987,0.6842526541461644,0.675559482959184,2.5703788910732723e-06,2.710899647484006e-06,2.6341913881666294e-06,2.627192394138128e-06,9.196071476068655e-74,1.6719346954975685e-82,1.8563610029607336e-42,0.42744767707912823,2.7511453434864618e-12,1.3826662227783205e-11
195,195,9700.0,0.9204244637557586,0.9035636556797066,0.8961329524656209,0.9268429979515705,3.012231458383019e-06,3.7660923286981825e-06,3.870326464480164e-06,2.9849510819322026e-06,2.9236876325198886e-50,5.775359338249716e-104,3.961551811235011e-15,4.286804975821465e-66,4.108448054797309e-73,6.403780687901875e-126
196,196,6967.0,0.6344550541190428,0.6218688275226698,0.636522745849056,0.623273763336486,1.2081011685742236e-05,1.2922467823405466e-05,1.2564591743719802e-05,1.3292313455234554e-05,3.128278159447071e-05,0.4677945092357968,3.1659986796006104e-05,7.156732382412387e-28,0.6549902358530886,2.1409462884255205e-05
197,197,1032.0,0.8010688520214438,0.8553222935677879,0.8347737655295653,0.8598592507170062,4.707897491866799e-05,5.1097752814575776e-05,5.581545118592345e-05,4.077462759220001e-05,1.9208810807078607e-28,3.4347213556056824e-13,8.374103472166178e-59,9.611724230860251e-26,0.3241203362186784,5.57423407504351e-08
198,198,11428.0,0.6752729311433034,0.691345330128697,0.6960239590619703,0.6933900480971966,7.603515126039921e-06,7.842134197934925e-06,7.865616578858715e-06,7.841226039896526e-06,2.125245771478193e-12,1.3415824151142109e-20,1.148191091899303e-18,6.603657106336714e-07,0.3618008941495974,0.21327437858025544
199,199,8147.0,0.5817538862834521,0.5764164549718619,0.5781176858196487,0.5900216798759133,1.0557710895387305e-05,1.1569481616997982e-05,1.1669853560657851e-05,1.0858368225872184e-05,0.08393521755767433,0.1996641936026633,0.0006687418318333554,0.13525086592024801,8.274900674614886e-06,5.738381535436607e-05
200,200,1108.0,0.5179608064734094,0.5570718983591352,0.5189695545599959,0.5353203506972362,7.928272330443187e-05,8.57261587349583e-05,8.40788600638886e-05,8.203416146841429e-05,0.00014665634413478051,0.9233380555102293,0.07989667130540039,2.1867643045071255e-22,0.011793867714612686,0.05424880174400445
201,201,24971.0,0.7505347178717314,0.753403882121588,0.7535181122894484,0.782236831934663,2.9127543528656786e-06,3.169523033707742e-06,3.1075298106970618e-06,2.704915342748135e-06,0.014501523591467188,0.009274969506850266,1.05770312759949e-259,0.7701124653197859,4.0191647557261024e-114,2.864539461957919e-120
202,202,1877.0,0.7938072966302765,0.8059854820334081,0.803643186047188,0.8338841715686593,2.428578245572665e-05,3.02584378149526e-05,2.9757004217353836e-05,2.354584784088698e-05,0.002929587530068915,0.006084378540857712,1.6352262720899332e-47,0.12749821276558002,4.471407438998656e-12,3.068684144292964e-16
203,203,10940.0,0.84090261715722,0.8299477106370663,0.8312766453964855,0.8436772183689014,5.434855785375788e-06,5.791923413410288e-06,5.754571320990403e-06,5.545422089488835e-06,5.979141083432022e-09,1.1323064961992712e-07,0.07655654478475092,0.09455590264637778,1.7478434933947258e-13,2.604169599871543e-12
204,204,1883.0,0.7644777041267441,0.7342584775912662,0.7211219459492882,0.76010780005918,3.994123737266625e-05,4.614896875794334e-05,4.482022484419899e-05,4.350053776949409e-05,8.121112910423594e-09,4.134470884548152e-19,0.2993477378141922,1.9869280972417667e-12,1.0706792637975587e-07,6.998842463431414e-17
205,205,330.0,0.6156675786108582,0.5270988380926539,0.5758706171451364,0.5299577652389519,0.00023365215793309476,0.0002068598240865064,0.00019415732302362386,0.0001961003162007505,2.3970521861603457e-13,0.0005163981199630899,4.085875375449741e-16,8.68243893456173e-27,0.8015640200303721,3.489127594405593e-05
206,206,85.0,0.682454960786311,0.5778586856531416,0.6366051721261612,0.5345699834024975,0.0008163372372335483,0.0009646706914656493,0.0007859278681577558,0.0007581466717842233,1.194949679395821e-06,0.003663312395205193,9.480654791983533e-11,3.93099687827014e-11,0.06937939151520092,1.6790135744810597e-06
207,207,40401.0,0.7911880236875672,0.7933020977900074,0.7913395593740263,0.8188664447302304,1.7809627962641545e-06,1.8631479441927649e-06,1.8590475662061501e-06,1.6004500679717954e-06,0.03287699022620406,0.8760825170446935,0.0,2.3617517343524868e-09,2.2092596892855506e-135,5.415984277671554e-168
208,208,1679.0,0.8853668080045486,0.8931587869594882,0.8832840776387032,0.9081355790792376,1.8997076205833224e-05,1.9946626785346073e-05,2.170253703667298e-05,1.5755493313981018e-05,0.006545357409451156,0.4767464051698358,2.037987461046855e-28,2.895646902844527e-23,6.532737132984345e-08,1.4451823490860392e-17
209,209,3934.0,0.8707538861762886,0.869576639509482,0.8643618032029633,0.8844058319078423,1.2192872385308796e-05,1.3033391606238695e-05,1.3390581094708375e-05,1.1831410456757229e-05,0.6456552596594505,0.00867445096559454,3.1615455781868327e-12,1.9886402166276504e-09,1.1362774831578745e-08,7.88339921297276e-15
210,210,17167.0,0.9319653276542241,0.9148897100686597,0.9156807194911871,0.9327042674070327,1.683289590981117e-06,2.072154713765747e-06,2.0057190026699626e-06,1.6313391089099153e-06,1.6559005946121192e-86,1.0163710919237154e-81,0.26759299396650016,0.004528231642074759,8.039172895276315e-93,8.059530849665623e-89
211,211,9699.0,0.8577586800113103,0.8363900150273226,0.8512183328907061,0.8645797485274818,4.636900461650676e-06,5.850557156340893e-06,5.24151114458715e-06,4.638346148053359e-06,1.6786853069127118e-42,1.5504758366456818e-06,1.077068345420597e-10,2.4417449174109787e-122,1.2912580544449736e-69,2.8678751609674706e-21
212,212,2674.0,0.7481894447165552,0.7460435668166389,0.7573609015746444,0.7603966510031717,2.2060307616650443e-05,2.5601317717196395e-05,2.4519191510203824e-05,2.1857325279067456e-05,0.5332324554865782,0.002252418243209718,5.44821928531775e-07,8.123060802698529e-23,0.0001276827807894897,0.3747291483867792
213,213,2786.0,0.6125223912740793,0.6259515605635028,0.6298476524067764,0.6449967045680524,2.8193574807062678e-05,3.10576058139938e-05,3.12210206463923e-05,3.0161245725551497e-05,0.020240820923315386,0.0030180162276463455,3.4078278984801657e-13,0.06928253832769672,0.0002957381082855469,0.0038088731815125814
