,CODE_INDEX,N_POSITIVE_CODES,AUC(GRU),AUC(ICENODE),AUC(ICENODE_UNIFORM),AUC(RETAIN),VAR[AUC(GRU)],VAR[AUC(ICENODE)],VAR[AUC(ICENODE_UNIFORM)],VAR[AUC(RETAIN)],P0(AUC_GRU==AUC_ICENODE),P0(AUC_GRU==AUC_ICENODE_UNIFORM),P0(AUC_GRU==AUC_RETAIN),P0(AUC_ICENODE==AUC_ICENODE_UNIFORM),P0(AUC_ICENODE==AUC_RETAIN),P0(AUC_ICENODE_UNIFORM==AUC_RETAIN)
123,123,3752.0,0.7718350827034343,0.7603996863277821,0.7547095677605268,0.7792415449628088,2.036828072448474e-05,2.0626673092797836e-05,2.1155235640123645e-05,1.9396827817012762e-05,0.0013593868347539283,1.5574774861155897e-06,0.002762694961828,4.848659483452012e-08,1.3589427274038682e-08,2.887983941195835e-13
124,124,764.0,0.7844880688099878,0.7853200895418844,0.7810672755598276,0.7883072645568657,9.473913397467544e-05,9.004254480635475e-05,9.138842645874393e-05,9.470621770128732e-05,0.91155962424066,0.6360921058419956,0.5023529160988461,0.0823489081797327,0.6699375104604026,0.299421242829761
125,125,242.0,0.7721636213995758,0.7919859277247995,0.7784757135418386,0.7822226355345547,0.0003452397537857505,0.0003291303481545458,0.00035360101489307505,0.00034111483414597744,0.11550022263066756,0.598644396744521,0.3092060571627391,0.0006764028049894617,0.44305605126657654,0.7595233117506206
126,126,72.0,0.8310058706395173,0.802998154421496,0.8067345908360551,0.8373523233647809,0.0009627312321204049,0.00116844845141028,0.0011468385933063035,0.0008643503351513602,0.20424797731169608,0.25678542913190316,0.6997933734542293,0.4954332225861269,0.08530081640539973,0.1595603707382418
127,127,128.0,0.8262469430959594,0.8043085237434755,0.8027233250903384,0.8379983437967661,0.0005168712166975053,0.0005811293664547206,0.0005705268034894751,0.0005116768213564579,0.22620531468018956,0.17975210447178824,0.34049926606053416,0.7241709933866465,0.0802353391160165,0.06407479850976203
128,128,48.0,0.8666543836663391,0.8669895124407079,0.8630297612548676,0.8599328529315426,0.0010619301060834393,0.0012363230352306245,0.0011470783317097763,0.0011505555491178093,0.9884715957640987,0.8679718846565824,0.6901963879751623,0.4522273441570631,0.7690040139912786,0.888278307137158
129,129,132.0,0.8093135660625531,0.8193021552730237,0.8116497910879688,0.8302665799380289,0.0004997013211255788,0.0005284790988644545,0.0005503552510020338,0.0005005561860589669,0.5507166628347377,0.8884618799751807,0.08091250648720863,0.028355467624934023,0.46739379051164676,0.22177630633361656
130,130,4.0,0.9985465644416991,0.9976199992732823,0.998328549107954,0.9987009919697686,5.309587939940845e-07,7.091809025717677e-07,5.990944400489103e-07,5.923127444359052e-07,0.20316479965752066,0.613352984233341,0.4279893224728726,0.11613355382036593,0.21067223209028318,0.4529142116940681
131,131,9.0,0.9995679281549321,0.9996486892474682,0.9996648414659753,0.9993175687680703,2.1501034706478662e-08,1.4989062121558055e-08,1.4708169322568565e-08,1.3694063255389406e-07,0.2555966613745835,0.23604148873614583,0.43413887984085575,0.6002109495712991,0.29198661385118185,0.27684552223641545
132,132,366.0,0.9207600475403197,0.8982783434609023,0.8915313926468638,0.9274334585421572,0.00010683300305216643,0.00011657381852122078,0.0001256100937146324,9.04876868561895e-05,0.014066634465390615,0.0018520316822557908,0.201167676054954,0.05050733944468429,0.0009788945518894067,9.313493911404043e-05
133,133,97.0,0.9998960727918946,0.999879722580131,0.999877655311977,0.9998791587797256,2.7323759549692726e-09,2.860740612965382e-09,2.9756488386271353e-09,3.763494379010832e-09,0.6101717771681574,0.5586278675946139,0.13973751423445488,0.5345121010025684,0.987337351142458,0.9651770153647024
