"icd10cm","icd9cm","flags","approximate","no_map","combination","scenario","choice_list"
"05CG0ZZ","3803","10000",1,0,0,0,0
"05CG3ZZ","3803","10000",1,0,0,0,0
"05CG4ZZ","3803","10000",1,0,0,0,0
"05CH0ZZ","3803","10000",1,0,0,0,0
"05CH3ZZ","3803","10000",1,0,0,0,0
"05CH4ZZ","3803","10000",1,0,0,0,0
"05CL0ZZ","3801","10000",1,0,0,0,0
"05CL3ZZ","0040","10112",1,0,1,1,2
"05CL3ZZ","0062","10111",1,0,1,1,1
"05CL4ZZ","3801","10000",1,0,0,0,0
"05CM0ZZ","3802","10000",1,0,0,0,0
"05CM3ZZ","3802","10000",1,0,0,0,0
"05CM4ZZ","3802","10000",1,0,0,0,0
"05CN0ZZ","3802","10000",1,0,0,0,0
"05CN3ZZ","3802","10000",1,0,0,0,0
"05CN4ZZ","3802","10000",1,0,0,0,0
"05CP0ZZ","3802","10000",1,0,0,0,0
"05CP3ZZ","3802","10000",1,0,0,0,0
"05CP4ZZ","3802","10000",1,0,0,0,0
"05CQ0ZZ","3802","10000",1,0,0,0,0
"05CQ3ZZ","3802","10000",1,0,0,0,0
"05CQ4ZZ","3802","10000",1,0,0,0,0
"05CR0ZZ","3802","10000",1,0,0,0,0
"05CR3ZZ","3802","10000",1,0,0,0,0
"05CR4ZZ","3802","10000",1,0,0,0,0
"05CS0ZZ","3802","10000",1,0,0,0,0
"05CS3ZZ","3802","10000",1,0,0,0,0
"05CS4ZZ","3802","10000",1,0,0,0,0
"05CT0ZZ","3802","10000",1,0,0,0,0
"05CT3ZZ","3802","10000",1,0,0,0,0
"05CT4ZZ","3802","10000",1,0,0,0,0
"05CV0ZZ","3802","10000",1,0,0,0,0
"05CV3ZZ","3802","10000",1,0,0,0,0
"05CV4ZZ","3802","10000",1,0,0,0,0
"05CY0ZZ","3803","10000",1,0,0,0,0
"05CY3ZZ","3803","10000",1,0,0,0,0
"05CY4ZZ","3803","10000",1,0,0,0,0
"05D90ZZ","3853","10000",1,0,0,0,0
"05D93ZZ","3853","10000",1,0,0,0,0
"05DA0ZZ","3853","10000",1,0,0,0,0
"05DA3ZZ","3853","10000",1,0,0,0,0
"05DB0ZZ","3853","10000",1,0,0,0,0
"05DB3ZZ","3853","10000",1,0,0,0,0
"05DC0ZZ","3853","10000",1,0,0,0,0
"05DC3ZZ","3853","10000",1,0,0,0,0
"05DD0ZZ","3853","10000",1,0,0,0,0
"05DD3ZZ","3853","10000",1,0,0,0,0
"05DF0ZZ","3853","10000",1,0,0,0,0
"05DF3ZZ","3853","10000",1,0,0,0,0
"05DG0ZZ","3853","10000",1,0,0,0,0
"05DG3ZZ","3853","10000",1,0,0,0,0
"05DH0ZZ","3853","10000",1,0,0,0,0
"05DH3ZZ","3853","10000",1,0,0,0,0
"05DY0ZZ","3853","10000",1,0,0,0,0
"05DY3ZZ","3853","10000",1,0,0,0,0
"05H003Z","3893","10000",1,0,0,0,0
"05H003Z","3894","10000",1,0,0,0,0
"05H00DZ","3999","10000",1,0,0,0,0
"05H033Z","3893","10000",1,0,0,0,0
"05H03DZ","3999","10000",1,0,0,0,0
"05H043Z","3893","10000",1,0,0,0,0
"05H04DZ","3999","10000",1,0,0,0,0
"05H103Z","3893","10000",1,0,0,0,0
"05H103Z","3894","10000",1,0,0,0,0
"05H10DZ","3999","10000",1,0,0,0,0
"05H133Z","3893","10000",1,0,0,0,0
"05H13DZ","3999","10000",1,0,0,0,0
"05H143Z","3893","10000",1,0,0,0,0
"05H14DZ","3999","10000",1,0,0,0,0
"05H303Z","3893","10000",1,0,0,0,0
"05H303Z","3894","10000",1,0,0,0,0
"05H30DZ","3999","10000",1,0,0,0,0
"05H333Z","3893","10000",1,0,0,0,0
"05H33DZ","3999","10000",1,0,0,0,0
"05H343Z","3893","10000",1,0,0,0,0
"05H34DZ","3999","10000",1,0,0,0,0
"05H403Z","3893","10000",1,0,0,0,0
"05H403Z","3894","10000",1,0,0,0,0
"05H40DZ","3999","10000",1,0,0,0,0
"05H433Z","3893","10000",1,0,0,0,0
"05H43DZ","3999","10000",1,0,0,0,0
"05H443Z","3893","10000",1,0,0,0,0
"05H44DZ","3999","10000",1,0,0,0,0
"05H503Z","3893","10000",1,0,0,0,0
"05H503Z","3894","10000",1,0,0,0,0
"05H50DZ","3999","10000",1,0,0,0,0
"05H533Z","3893","10000",1,0,0,0,0
"05H53DZ","3999","10000",1,0,0,0,0
"05H543Z","3893","10000",1,0,0,0,0
"05H54DZ","3999","10000",1,0,0,0,0
"05H603Z","3893","10000",1,0,0,0,0
"05H603Z","3894","10000",1,0,0,0,0
"05H60DZ","3999","10000",1,0,0,0,0
"05H633Z","3893","10000",1,0,0,0,0
"05H63DZ","3999","10000",1,0,0,0,0
"05H643Z","3893","10000",1,0,0,0,0
"05H64DZ","3999","10000",1,0,0,0,0
"05H703Z","3893","10000",1,0,0,0,0
"05H703Z","3894","10000",1,0,0,0,0
"05H70DZ","3999","10000",1,0,0,0,0
"05H733Z","3893","10000",1,0,0,0,0
"05H73DZ","3999","10000",1,0,0,0,0
"05H743Z","3893","10000",1,0,0,0,0
"05H74DZ","3999","10000",1,0,0,0,0
"05H803Z","3893","10000",1,0,0,0,0
"05H803Z","3894","10000",1,0,0,0,0
"05H80DZ","3999","10000",1,0,0,0,0
"05H833Z","3893","10000",1,0,0,0,0
"05H83DZ","3999","10000",1,0,0,0,0
"05H843Z","3893","10000",1,0,0,0,0
"05H84DZ","3999","10000",1,0,0,0,0
"05H903Z","3893","10000",1,0,0,0,0
"05H903Z","3894","10000",1,0,0,0,0
"05H90DZ","3999","10000",1,0,0,0,0
"05H933Z","3893","10000",1,0,0,0,0
"05H93DZ","3999","10000",1,0,0,0,0
"05H943Z","3893","10000",1,0,0,0,0
"05H94DZ","3999","10000",1,0,0,0,0
"05HA03Z","3893","10000",1,0,0,0,0
"05HA03Z","3894","10000",1,0,0,0,0
"05HA0DZ","3999","10000",1,0,0,0,0
"05HA33Z","3893","10000",1,0,0,0,0
"05HA3DZ","3999","10000",1,0,0,0,0
"05HA43Z","3893","10000",1,0,0,0,0
"05HA4DZ","3999","10000",1,0,0,0,0
"05HB03Z","3893","10000",1,0,0,0,0
"05HB03Z","3894","10000",1,0,0,0,0
"05HB0DZ","3999","10000",1,0,0,0,0
"05HB33Z","3893","10000",1,0,0,0,0
"05HB3DZ","3999","10000",1,0,0,0,0
"05HB43Z","3893","10000",1,0,0,0,0
"05HB4DZ","3999","10000",1,0,0,0,0
"05HC03Z","3893","10000",1,0,0,0,0
"05HC03Z","3894","10000",1,0,0,0,0
"05HC0DZ","3999","10000",1,0,0,0,0
"05HC33Z","3893","10000",1,0,0,0,0
"05HC3DZ","3999","10000",1,0,0,0,0
"05HC43Z","3893","10000",1,0,0,0,0
"05HC4DZ","3999","10000",1,0,0,0,0
"05HD03Z","3893","10000",1,0,0,0,0
"05HD03Z","3894","10000",1,0,0,0,0
"05HD0DZ","3999","10000",1,0,0,0,0
"05HD33Z","3893","10000",1,0,0,0,0
"05HD3DZ","3999","10000",1,0,0,0,0
"05HD43Z","3893","10000",1,0,0,0,0
"05HD4DZ","3999","10000",1,0,0,0,0
"05HF03Z","3893","10000",1,0,0,0,0
"05HF03Z","3894","10000",1,0,0,0,0
"05HF0DZ","3999","10000",1,0,0,0,0
"05HF33Z","3893","10000",1,0,0,0,0
"05HF3DZ","3999","10000",1,0,0,0,0
"05HF43Z","3893","10000",1,0,0,0,0
"05HF4DZ","3999","10000",1,0,0,0,0
"05HG03Z","3893","10000",1,0,0,0,0
"05HG03Z","3894","10000",1,0,0,0,0
"05HG0DZ","3999","10000",1,0,0,0,0
"05HG33Z","3893","10000",1,0,0,0,0
"05HG3DZ","3999","10000",1,0,0,0,0
"05HG43Z","3893","10000",1,0,0,0,0
"05HG4DZ","3999","10000",1,0,0,0,0
"05HH03Z","3893","10000",1,0,0,0,0
"05HH03Z","3894","10000",1,0,0,0,0
"05HH0DZ","3999","10000",1,0,0,0,0
"05HH33Z","3893","10000",1,0,0,0,0
"05HH3DZ","3999","10000",1,0,0,0,0
"05HH43Z","3893","10000",1,0,0,0,0
"05HH4DZ","3999","10000",1,0,0,0,0
"05HL03Z","3893","10000",1,0,0,0,0
"05HL03Z","3894","10000",1,0,0,0,0
"05HL0DZ","3999","10000",1,0,0,0,0
"05HL33Z","3893","10000",1,0,0,0,0
"05HL3DZ","3999","10000",1,0,0,0,0
"05HL43Z","3893","10000",1,0,0,0,0
"05HL4DZ","3999","10000",1,0,0,0,0
"05HM03Z","3893","10000",1,0,0,0,0
"05HM03Z","3894","10000",1,0,0,0,0
"05HM0DZ","3999","10000",1,0,0,0,0
"05HM33Z","3893","10000",1,0,0,0,0
"05HM3DZ","3999","10000",1,0,0,0,0
"05HM43Z","3893","10000",1,0,0,0,0
"05HM4DZ","3999","10000",1,0,0,0,0
"05HN03Z","3893","10000",1,0,0,0,0
"05HN03Z","3894","10000",1,0,0,0,0
"05HN0DZ","3999","10000",1,0,0,0,0
"05HN33Z","3893","10000",1,0,0,0,0
"05HN3DZ","3999","10000",1,0,0,0,0
"05HN43Z","3893","10000",1,0,0,0,0
"05HN4DZ","3999","10000",1,0,0,0,0
"05HP03Z","3893","10000",1,0,0,0,0
"05HP03Z","3894","10000",1,0,0,0,0
"05HP0DZ","3999","10000",1,0,0,0,0
"05HP33Z","3893","10000",1,0,0,0,0
"05HP3DZ","3999","10000",1,0,0,0,0
"05HP43Z","3893","10000",1,0,0,0,0
"05HP4DZ","3999","10000",1,0,0,0,0
"05HQ03Z","3893","10000",1,0,0,0,0
"05HQ03Z","3894","10000",1,0,0,0,0
"05HQ0DZ","3999","10000",1,0,0,0,0
"05HQ33Z","3893","10000",1,0,0,0,0
"05HQ3DZ","3999","10000",1,0,0,0,0
"05HQ43Z","3893","10000",1,0,0,0,0
"05HQ4DZ","3999","10000",1,0,0,0,0
"05HR03Z","3893","10000",1,0,0,0,0
"05HR03Z","3894","10000",1,0,0,0,0
"05HR0DZ","3999","10000",1,0,0,0,0
"05HR33Z","3893","10000",1,0,0,0,0
"05HR3DZ","3999","10000",1,0,0,0,0
"05HR43Z","3893","10000",1,0,0,0,0
"05HR4DZ","3999","10000",1,0,0,0,0
"05HS03Z","3893","10000",1,0,0,0,0
"05HS03Z","3894","10000",1,0,0,0,0
"05HS0DZ","3999","10000",1,0,0,0,0
"05HS33Z","3893","10000",1,0,0,0,0
"05HS3DZ","3999","10000",1,0,0,0,0
"05HS43Z","3893","10000",1,0,0,0,0
"05HS4DZ","3999","10000",1,0,0,0,0
"05HT03Z","3893","10000",1,0,0,0,0
"05HT03Z","3894","10000",1,0,0,0,0
"05HT0DZ","3999","10000",1,0,0,0,0
"05HT33Z","3893","10000",1,0,0,0,0
"05HT3DZ","3999","10000",1,0,0,0,0
"05HT43Z","3893","10000",1,0,0,0,0
"05HT4DZ","3999","10000",1,0,0,0,0
"05HV03Z","3893","10000",1,0,0,0,0
"05HV03Z","3894","10000",1,0,0,0,0
"05HV0DZ","3999","10000",1,0,0,0,0
"05HV33Z","3893","10000",1,0,0,0,0
"05HV3DZ","3999","10000",1,0,0,0,0
"05HV43Z","3893","10000",1,0,0,0,0
"05HV4DZ","3999","10000",1,0,0,0,0
"05HY02Z","3802","10000",1,0,0,0,0
"05HY03Z","3893","10000",1,0,0,0,0
"05HY03Z","3894","10000",1,0,0,0,0
"05HY0DZ","3999","10000",1,0,0,0,0
"05HY32Z","3802","10000",1,0,0,0,0
"05HY33Z","3893","10000",1,0,0,0,0
"05HY3DZ","3999","10000",1,0,0,0,0
"05HY42Z","3802","10000",1,0,0,0,0
"05HY43Z","3893","10000",1,0,0,0,0
"05HY4DZ","3999","10000",1,0,0,0,0
"05JY0ZZ","3829","10000",1,0,0,0,0
"05JY3ZZ","3829","10000",1,0,0,0,0
"05JY4ZZ","3829","10000",1,0,0,0,0
"05JYXZZ","8939","10000",1,0,0,0,0
"05L00CZ","3885","10000",1,0,0,0,0
"05L00DZ","3885","10000",1,0,0,0,0
"05L00ZZ","3885","10000",1,0,0,0,0
"05L03CZ","3885","10000",1,0,0,0,0
"05L03DZ","3885","10000",1,0,0,0,0
"05L03ZZ","3885","10000",1,0,0,0,0
"05L04CZ","3885","10000",1,0,0,0,0
"05L04DZ","3885","10000",1,0,0,0,0
"05L04ZZ","3885","10000",1,0,0,0,0
"05L10CZ","3885","10000",1,0,0,0,0
"05L10DZ","3885","10000",1,0,0,0,0
"05L10ZZ","3885","10000",1,0,0,0,0
"05L13CZ","3885","10000",1,0,0,0,0
"05L13DZ","3885","10000",1,0,0,0,0
"05L13ZZ","3885","10000",1,0,0,0,0
"05L14CZ","3885","10000",1,0,0,0,0
"05L14DZ","3885","10000",1,0,0,0,0
"05L14ZZ","3885","10000",1,0,0,0,0
"05L30CZ","3885","10000",1,0,0,0,0
"05L30DZ","3885","10000",1,0,0,0,0
"05L30ZZ","3885","10000",1,0,0,0,0
"05L33CZ","3885","10000",1,0,0,0,0
"05L33DZ","3885","10000",1,0,0,0,0
"05L33ZZ","3885","10000",1,0,0,0,0
"05L34CZ","3885","10000",1,0,0,0,0
"05L34DZ","3885","10000",1,0,0,0,0
"05L34ZZ","3885","10000",1,0,0,0,0
"05L40CZ","3885","10000",1,0,0,0,0
"05L40DZ","3885","10000",1,0,0,0,0
"05L40ZZ","3885","10000",1,0,0,0,0
"05L43CZ","3885","10000",1,0,0,0,0
"05L43DZ","3885","10000",1,0,0,0,0
"05L43ZZ","3885","10000",1,0,0,0,0
"05L44CZ","3885","10000",1,0,0,0,0
"05L44DZ","3885","10000",1,0,0,0,0
"05L44ZZ","3885","10000",1,0,0,0,0
"05L50CZ","3885","10000",1,0,0,0,0
"05L50DZ","3885","10000",1,0,0,0,0
"05L50ZZ","3885","10000",1,0,0,0,0
"05L53CZ","3885","10000",1,0,0,0,0
"05L53DZ","3885","10000",1,0,0,0,0
"05L53ZZ","3885","10000",1,0,0,0,0
"05L54CZ","3885","10000",1,0,0,0,0
"05L54DZ","3885","10000",1,0,0,0,0
"05L54ZZ","3885","10000",1,0,0,0,0
"05L60CZ","3885","10000",1,0,0,0,0
"05L60DZ","3885","10000",1,0,0,0,0
"05L60ZZ","3885","10000",1,0,0,0,0
"05L63CZ","3885","10000",1,0,0,0,0
"05L63DZ","3885","10000",1,0,0,0,0
"05L63ZZ","3885","10000",1,0,0,0,0
"05L64CZ","3885","10000",1,0,0,0,0
"05L64DZ","3885","10000",1,0,0,0,0
"05L64ZZ","3885","10000",1,0,0,0,0
"05L70CZ","3883","10000",1,0,0,0,0
"05L70DZ","3883","10000",1,0,0,0,0
"05L70ZZ","3883","10000",1,0,0,0,0
"05L73CZ","3883","10000",1,0,0,0,0
"05L73DZ","3883","10000",1,0,0,0,0
"05L73ZZ","3883","10000",1,0,0,0,0
"05L74CZ","3883","10000",1,0,0,0,0
"05L74DZ","3883","10000",1,0,0,0,0
"05L74ZZ","3883","10000",1,0,0,0,0
"05L80CZ","3883","10000",1,0,0,0,0
"05L80DZ","3883","10000",1,0,0,0,0
"05L80ZZ","3883","10000",1,0,0,0,0
"05L83CZ","3883","10000",1,0,0,0,0
"05L83DZ","3883","10000",1,0,0,0,0
"05L83ZZ","3883","10000",1,0,0,0,0
"05L84CZ","3883","10000",1,0,0,0,0
"05L84DZ","3883","10000",1,0,0,0,0
"05L84ZZ","3883","10000",1,0,0,0,0
"05L90CZ","3883","10000",1,0,0,0,0
"05L90DZ","3883","10000",1,0,0,0,0
"05L90ZZ","3883","10000",1,0,0,0,0
"05L93CZ","3883","10000",1,0,0,0,0
"05L93DZ","3883","10000",1,0,0,0,0
"05L93ZZ","3883","10000",1,0,0,0,0
"05L94CZ","3883","10000",1,0,0,0,0
"05L94DZ","3883","10000",1,0,0,0,0
"05L94ZZ","3883","10000",1,0,0,0,0
"05LA0CZ","3883","10000",1,0,0,0,0
"05LA0DZ","3883","10000",1,0,0,0,0
"05LA0ZZ","3883","10000",1,0,0,0,0
"05LA3CZ","3883","10000",1,0,0,0,0
"05LA3DZ","3883","10000",1,0,0,0,0
"05LA3ZZ","3883","10000",1,0,0,0,0
"05LA4CZ","3883","10000",1,0,0,0,0
"05LA4DZ","3883","10000",1,0,0,0,0
"05LA4ZZ","3883","10000",1,0,0,0,0
"05LB0CZ","3883","10000",1,0,0,0,0
"05LB0DZ","3883","10000",1,0,0,0,0
"05LB0ZZ","3883","10000",1,0,0,0,0
"05LB3CZ","3883","10000",1,0,0,0,0
"05LB3DZ","3883","10000",1,0,0,0,0
"05LB3ZZ","3883","10000",1,0,0,0,0
"05LB4CZ","3883","10000",1,0,0,0,0
"05LB4DZ","3883","10000",1,0,0,0,0
"05LB4ZZ","3883","10000",1,0,0,0,0
"05LC0CZ","3883","10000",1,0,0,0,0
"05LC0DZ","3883","10000",1,0,0,0,0
"05LC0ZZ","3883","10000",1,0,0,0,0
"05LC3CZ","3883","10000",1,0,0,0,0
"05LC3DZ","3883","10000",1,0,0,0,0
"05LC3ZZ","3883","10000",1,0,0,0,0
"05LC4CZ","3883","10000",1,0,0,0,0
"05LC4DZ","3883","10000",1,0,0,0,0
"05LC4ZZ","3883","10000",1,0,0,0,0
"05LD0CZ","3883","10000",1,0,0,0,0
"05LD0DZ","3883","10000",1,0,0,0,0
"05LD0ZZ","3883","10000",1,0,0,0,0
"05LD3CZ","3883","10000",1,0,0,0,0
"05LD3DZ","3883","10000",1,0,0,0,0
"05LD3ZZ","3883","10000",1,0,0,0,0
"05LD4CZ","3883","10000",1,0,0,0,0
"05LD4DZ","3883","10000",1,0,0,0,0
"05LD4ZZ","3883","10000",1,0,0,0,0
"05LF0CZ","3883","10000",1,0,0,0,0
"05LF0DZ","3883","10000",1,0,0,0,0
"05LF0ZZ","3883","10000",1,0,0,0,0
"05LF3CZ","3883","10000",1,0,0,0,0
"05LF3DZ","3883","10000",1,0,0,0,0
"05LF3ZZ","3883","10000",1,0,0,0,0
"05LF4CZ","3883","10000",1,0,0,0,0
"05LF4DZ","3883","10000",1,0,0,0,0
"05LF4ZZ","3883","10000",1,0,0,0,0
"05LG0CZ","3883","10000",1,0,0,0,0
"05LG0DZ","3883","10000",1,0,0,0,0
"05LG0ZZ","3883","10000",1,0,0,0,0
"05LG3CZ","3883","10000",1,0,0,0,0
"05LG3DZ","3883","10000",1,0,0,0,0
"05LG3ZZ","3883","10000",1,0,0,0,0
"05LG4CZ","3883","10000",1,0,0,0,0
"05LG4DZ","3883","10000",1,0,0,0,0
"05LG4ZZ","3883","10000",1,0,0,0,0
"05LH0CZ","3883","10000",1,0,0,0,0
"05LH0DZ","3883","10000",1,0,0,0,0
"05LH0ZZ","3883","10000",1,0,0,0,0
"05LH3CZ","3883","10000",1,0,0,0,0
"05LH3DZ","3883","10000",1,0,0,0,0
"05LH3ZZ","3883","10000",1,0,0,0,0
"05LH4CZ","3883","10000",1,0,0,0,0
"05LH4DZ","3883","10000",1,0,0,0,0
"05LH4ZZ","3883","10000",1,0,0,0,0
"05LL0CZ","3881","10000",1,0,0,0,0
"05LL0DZ","3881","10000",1,0,0,0,0
"05LL0ZZ","3881","10000",1,0,0,0,0
"05LL3CZ","3881","10000",1,0,0,0,0
"05LL3DZ","3881","10000",1,0,0,0,0
"05LL3ZZ","3881","10000",1,0,0,0,0
"05LL4CZ","3881","10000",1,0,0,0,0
"05LL4DZ","3881","10000",1,0,0,0,0
"05LL4ZZ","3881","10000",1,0,0,0,0
"05LM0CZ","3882","10000",1,0,0,0,0
"05LM0DZ","3882","10000",1,0,0,0,0
"05LM0ZZ","3882","10000",1,0,0,0,0
"05LM3CZ","3882","10000",1,0,0,0,0
"05LM3DZ","3882","10000",1,0,0,0,0
"05LM3ZZ","3882","10000",1,0,0,0,0
"05LM4CZ","3882","10000",1,0,0,0,0
"05LM4DZ","3882","10000",1,0,0,0,0
"05LM4ZZ","3882","10000",1,0,0,0,0
"05LN0CZ","3882","10000",1,0,0,0,0
"05LN0DZ","3882","10000",1,0,0,0,0
"05LN0ZZ","3882","10000",1,0,0,0,0
"05LN3CZ","3882","10000",1,0,0,0,0
"05LN3DZ","3882","10000",1,0,0,0,0
"05LN3ZZ","3882","10000",1,0,0,0,0
"05LN4CZ","3882","10000",1,0,0,0,0
"05LN4DZ","3882","10000",1,0,0,0,0
"05LN4ZZ","3882","10000",1,0,0,0,0
"05LP0CZ","3882","10000",1,0,0,0,0
"05LP0DZ","3882","10000",1,0,0,0,0
"05LP0ZZ","3882","10000",1,0,0,0,0
"05LP3CZ","3882","10000",1,0,0,0,0
"05LP3DZ","3882","10000",1,0,0,0,0
"05LP3ZZ","3882","10000",1,0,0,0,0
"05LP4CZ","3882","10000",1,0,0,0,0
"05LP4DZ","3882","10000",1,0,0,0,0
"05LP4ZZ","3882","10000",1,0,0,0,0
"05LQ0CZ","3882","10000",1,0,0,0,0
"05LQ0DZ","3882","10000",1,0,0,0,0
"05LQ0ZZ","3882","10000",1,0,0,0,0
"05LQ3CZ","3882","10000",1,0,0,0,0
"05LQ3DZ","3882","10000",1,0,0,0,0
"05LQ3ZZ","3882","10000",1,0,0,0,0
"05LQ4CZ","3882","10000",1,0,0,0,0
"05LQ4DZ","3882","10000",1,0,0,0,0
"05LQ4ZZ","3882","10000",1,0,0,0,0
"05LR0CZ","3882","10000",1,0,0,0,0
"05LR0DZ","3882","10000",1,0,0,0,0
"05LR0ZZ","3882","10000",1,0,0,0,0
"05LR3CZ","3882","10000",1,0,0,0,0
"05LR3DZ","3882","10000",1,0,0,0,0
"05LR3ZZ","3882","10000",1,0,0,0,0
"05LR4CZ","3882","10000",1,0,0,0,0
"05LR4DZ","3882","10000",1,0,0,0,0
"05LR4ZZ","3882","10000",1,0,0,0,0
"05LS0CZ","3882","10000",1,0,0,0,0
"05LS0DZ","3882","10000",1,0,0,0,0
"05LS0ZZ","3882","10000",1,0,0,0,0
"05LS3CZ","3882","10000",1,0,0,0,0
"05LS3DZ","3882","10000",1,0,0,0,0
"05LS3ZZ","3882","10000",1,0,0,0,0
"05LS4CZ","3882","10000",1,0,0,0,0
"05LS4DZ","3882","10000",1,0,0,0,0
"05LS4ZZ","3882","10000",1,0,0,0,0
"05LT0CZ","3882","10000",1,0,0,0,0
"05LT0DZ","3882","10000",1,0,0,0,0
"05LT0ZZ","3882","10000",1,0,0,0,0
"05LT3CZ","3882","10000",1,0,0,0,0
"05LT3DZ","3882","10000",1,0,0,0,0
"05LT3ZZ","3882","10000",1,0,0,0,0
"05LT4CZ","3882","10000",1,0,0,0,0
"05LT4DZ","3882","10000",1,0,0,0,0
"05LT4ZZ","3882","10000",1,0,0,0,0
"05LV0CZ","3882","10000",1,0,0,0,0
"05LV0DZ","3882","10000",1,0,0,0,0
"05LV0ZZ","3882","10000",1,0,0,0,0
"05LV3CZ","3882","10000",1,0,0,0,0
"05LV3DZ","3882","10000",1,0,0,0,0
"05LV3ZZ","3882","10000",1,0,0,0,0
"05LV4CZ","3882","10000",1,0,0,0,0
"05LV4DZ","3882","10000",1,0,0,0,0
"05LV4ZZ","3882","10000",1,0,0,0,0
"05LY0CZ","3880","10000",1,0,0,0,0
"05LY0DZ","3880","10000",1,0,0,0,0
"05LY0DZ","3979","10000",1,0,0,0,0
"05LY0ZZ","3880","10000",1,0,0,0,0
"05LY3CZ","3880","10000",1,0,0,0,0
"05LY3DZ","3880","10000",1,0,0,0,0
"05LY3ZZ","3880","10000",1,0,0,0,0
"05LY4CZ","3880","10000",1,0,0,0,0
"05LY4DZ","3880","10000",1,0,0,0,0
"05LY4ZZ","3880","10000",1,0,0,0,0
"05N00ZZ","3991","10000",1,0,0,0,0
"05N03ZZ","3991","10000",1,0,0,0,0
"05N04ZZ","3991","10000",1,0,0,0,0
"05N10ZZ","3991","10000",1,0,0,0,0
"05N13ZZ","3991","10000",1,0,0,0,0
"05N14ZZ","3991","10000",1,0,0,0,0
"05N30ZZ","3991","10000",1,0,0,0,0
"05N33ZZ","3991","10000",1,0,0,0,0
"05N34ZZ","3991","10000",1,0,0,0,0
"05N40ZZ","3991","10000",1,0,0,0,0
"05N43ZZ","3991","10000",1,0,0,0,0
"05N44ZZ","3991","10000",1,0,0,0,0
"05N50ZZ","3991","10000",1,0,0,0,0
"05N53ZZ","3991","10000",1,0,0,0,0
"05N54ZZ","3991","10000",1,0,0,0,0
"05N60ZZ","3991","10000",1,0,0,0,0
"05N63ZZ","3991","10000",1,0,0,0,0
"05N64ZZ","3991","10000",1,0,0,0,0
"05N70ZZ","3991","10000",1,0,0,0,0
"05N73ZZ","3991","10000",1,0,0,0,0
"05N74ZZ","3991","10000",1,0,0,0,0
"05N80ZZ","3991","10000",1,0,0,0,0
"05N83ZZ","3991","10000",1,0,0,0,0
"05N84ZZ","3991","10000",1,0,0,0,0
"05N90ZZ","3991","10000",1,0,0,0,0
"05N93ZZ","3991","10000",1,0,0,0,0
"05N94ZZ","3991","10000",1,0,0,0,0
"05NA0ZZ","3991","10000",1,0,0,0,0
"05NA3ZZ","3991","10000",1,0,0,0,0
"05NA4ZZ","3991","10000",1,0,0,0,0
"05NB0ZZ","3991","10000",1,0,0,0,0
"05NB3ZZ","3991","10000",1,0,0,0,0
"05NB4ZZ","3991","10000",1,0,0,0,0
"05NC0ZZ","3991","10000",1,0,0,0,0
"05NC3ZZ","3991","10000",1,0,0,0,0
"05NC4ZZ","3991","10000",1,0,0,0,0
"05ND0ZZ","3991","10000",1,0,0,0,0
"05ND3ZZ","3991","10000",1,0,0,0,0
"05ND4ZZ","3991","10000",1,0,0,0,0
"05NF0ZZ","3991","10000",1,0,0,0,0
"05NF3ZZ","3991","10000",1,0,0,0,0
"05NF4ZZ","3991","10000",1,0,0,0,0
"05NG0ZZ","3991","10000",1,0,0,0,0
"05NG3ZZ","3991","10000",1,0,0,0,0
"05NG4ZZ","3991","10000",1,0,0,0,0
"05NH0ZZ","3991","10000",1,0,0,0,0
"05NH3ZZ","3991","10000",1,0,0,0,0
"05NH4ZZ","3991","10000",1,0,0,0,0
"05NL0ZZ","3991","10000",1,0,0,0,0
"05NL3ZZ","3991","10000",1,0,0,0,0
"05NL4ZZ","3991","10000",1,0,0,0,0
"05NM0ZZ","3991","10000",1,0,0,0,0
"05NM3ZZ","3991","10000",1,0,0,0,0
"05NM4ZZ","3991","10000",1,0,0,0,0
"05NN0ZZ","3991","10000",1,0,0,0,0
"05NN3ZZ","3991","10000",1,0,0,0,0
"05NN4ZZ","3991","10000",1,0,0,0,0
"05NP0ZZ","3991","10000",1,0,0,0,0
"05NP3ZZ","3991","10000",1,0,0,0,0
"05NP4ZZ","3991","10000",1,0,0,0,0
"05NQ0ZZ","3991","10000",1,0,0,0,0
"05NQ3ZZ","3991","10000",1,0,0,0,0
"05NQ4ZZ","3991","10000",1,0,0,0,0
"05NR0ZZ","3991","10000",1,0,0,0,0
"05NR3ZZ","3991","10000",1,0,0,0,0
"05NR4ZZ","3991","10000",1,0,0,0,0
"05NS0ZZ","3991","10000",1,0,0,0,0
"05NS3ZZ","3991","10000",1,0,0,0,0
"05NS4ZZ","3991","10000",1,0,0,0,0
"05NT0ZZ","3991","10000",1,0,0,0,0
"05NT3ZZ","3991","10000",1,0,0,0,0
"05NT4ZZ","3991","10000",1,0,0,0,0
"05NV0ZZ","3991","10000",1,0,0,0,0
"05NV3ZZ","3991","10000",1,0,0,0,0
"05NV4ZZ","3991","10000",1,0,0,0,0
"05NY0ZZ","3991","10000",1,0,0,0,0
"05NY3ZZ","3991","10000",1,0,0,0,0
"05NY4ZZ","3991","10000",1,0,0,0,0
"05PY00Z","3803","10000",1,0,0,0,0
"05PY02Z","3803","10000",1,0,0,0,0
"05PY03Z","3803","10000",1,0,0,0,0
